detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
60007,Ditch,Daylight,Rural-Major Collector,Not an Intersection,f
60008,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
60009,Cable Barrier,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
60010,Ditch,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
60011,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
60012,Pedestrian,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
60013,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,T-Intersection,t
60014,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60015,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,t
60016,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60017,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
60018,Curb,Dark - Lighted,Rural-Minor Arterial,Four-Way Intersection,f
60019,Ditch,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60020,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
60021,Guardrail Face,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
60022,Rollover/Overturn,Daylight,Rural-Unknown Rural,Not an Intersection,t
60023,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
60024,Tree (Standing Only),Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
60025,Pedestrian,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60026,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Y-Intersection,f
60027,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60028,Ditch,Dark - Lighted,Rural-Local Road or Street,Four-Way Intersection,f
60029,Ditch,Daylight,Rural-Major Collector,Not an Intersection,t
60030,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,t
60031,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Four-Way Intersection,f
60032,Pedestrian,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60033,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,t
60034,Tree (Standing Only),Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
60035,Tree (Standing Only),Dark - Lighted,Rural-Major Collector,Not an Intersection,f
60036,Utility Pole/Light Support,Daylight,Rural-Major Collector,Not an Intersection,f
60037,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60038,Tree (Standing Only),Daylight,Rural-Minor Arterial,Not an Intersection,f
60039,Embankment,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60040,Pedestrian,Dawn,Rural-Principal Arterial-Other,Not an Intersection,f
60041,Rollover/Overturn,Daylight,Rural-Minor Arterial,Not an Intersection,f
60042,Live Animal,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
60043,Motor Vehicle In-Transport ,Dawn,Rural-Major Collector,T-Intersection,f
60044,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
60045,Pedalcyclist,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,f
60046,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
60047,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,t
60048,Rollover/Overturn,Dark - Not Lighted,Rural-Unknown Rural,Not an Intersection,f
60049,Tree (Standing Only),Daylight,Rural-Minor Arterial,Not an Intersection,f
60050,Utility Pole/Light Support,Daylight,Rural-Major Collector,Not an Intersection,f
60051,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
60052,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
60053,Bridge Rail (Includes parapet),Daylight,Rural-Minor Collector,Not an Intersection,f
60054,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
60055,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60056,Tree (Standing Only),Dark - Not Lighted,Rural-Unknown Rural,Not an Intersection,f
60057,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60058,Ditch,Daylight,Rural-Major Collector,Not an Intersection,t
60059,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60060,Ditch,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
60061,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
60062,Culvert,Daylight,Rural-Major Collector,Not an Intersection,t
60063,Pedestrian,Dusk,Rural-Minor Arterial,Not an Intersection,f
60064,Culvert,Daylight,Rural-Local Road or Street,Not an Intersection,f
60065,Ditch,Dark - Not Lighted,Rural-Unknown Rural,Not an Intersection,t
60066,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
60067,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Other,T-Intersection,t
60068,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60069,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60070,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,T-Intersection,f
60071,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60072,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
60073,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60074,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
60075,Embankment,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
60076,Curb,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60077,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
60078,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
60079,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
60080,Ditch,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
60081,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
60082,Utility Pole/Light Support,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60083,Traffic Sign Support ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,t
60084,Guardrail End,Dawn,Rural-Principal Arterial-Interstate,Not an Intersection,f
60085,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
60086,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
60087,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
60088,Ditch,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60089,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
60090,Motor Vehicle In-Transport ,Dusk,Urban-Minor Arterial,Not an Intersection,t
60091,Curb,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
60092,Pedestrian,Dawn,Urban-Other Principal Arterial,Not an Intersection,f
60093,Embankment,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
60094,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60095,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,T-Intersection,f
60096,Embankment,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60097,Ditch,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60098,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,t
60099,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
60100,Guardrail Face,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60101,Culvert,Daylight,Rural-Major Collector,Not an Intersection,f
60102,"Other Post, Other Pole or Other Supports",Dark - Not Lighted,Urban-Collector,Not an Intersection,t
60103,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60104,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60105,Pedestrian,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60106,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
60107,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
60108,Ditch,Daylight,Rural-Unknown Rural,Not an Intersection,t
60109,Pedestrian,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
60110,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
60111,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,f
60112,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Four-Way Intersection,f
60113,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,f
60114,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60115,Pedestrian,Dark - Not Lighted,Rural-Unknown Rural,Not an Intersection,f
60116,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60117,Pedestrian,Dark - Lighted,Rural-Minor Arterial,Four-Way Intersection,f
60118,Pedestrian,Dawn,Rural-Local Road or Street,Not an Intersection,f
60119,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Y-Intersection,f
60120,Railway Vehicle,Dark - Lighted,Rural-Major Collector,Not an Intersection,t
60121,Embankment,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
60122,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
60123,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60124,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60125,Ditch,Daylight,Rural-Major Collector,Not an Intersection,t
60126,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Four-Way Intersection,f
60127,Mail Box,Dark - Lighted,Rural-Major Collector,Not an Intersection,t
60128,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,t
60129,Ditch,Dark - Not Lighted,Rural-Unknown Rural,Not an Intersection,t
60130,Tree (Standing Only),Daylight,Urban-Other Principal Arterial,Not an Intersection,f
60131,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
60132,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60133,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,t
60134,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
60135,Motor Vehicle In-Transport ,Dusk,Rural-Local Road or Street,Not an Intersection,f
60136,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60137,Motor Vehicle In-Transport ,Dusk,Rural-Principal Arterial-Other,Not an Intersection,t
60138,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
60139,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
60140,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
60141,Motor Vehicle In-Transport ,Dark - Unknown Lighting,Rural-Major Collector,Not an Intersection,t
60142,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60143,Pedestrian,Dark - Not Lighted,Rural-Unknown Rural,Not an Intersection,f
60144,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
60145,Culvert,Daylight,Rural-Major Collector,Not an Intersection,f
60146,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
60147,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,t
60148,Motor Vehicle In-Transport ,Dusk,Rural-Major Collector,Not an Intersection,f
60149,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
60150,Mail Box,Daylight,Rural-Major Collector,Not an Intersection,f
60151,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Y-Intersection,t
60152,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60153,Embankment,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60154,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
60155,Pedestrian,Dark - Not Lighted,Rural-Unknown Rural,Not an Intersection,f
60156,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
60157,Traffic Sign Support ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
60158,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60159,Ditch,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60160,Motor Vehicle In-Transport ,Dawn,Urban-Minor Arterial,Not an Intersection,f
60161,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60162,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
60163,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Four-Way Intersection,f
60164,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60165,Fence,Daylight,Rural-Local Road or Street,Not an Intersection,t
60166,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
60167,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,f
60168,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60169,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
60170,Utility Pole/Light Support,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60171,Pedestrian,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60172,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
60173,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,T-Intersection,t
60174,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
60175,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60176,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,t
60177,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60178,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
60179,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,T-Intersection,t
60180,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
60183,Rollover/Overturn,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
60184,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60185,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60186,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60187,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60188,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Local Road or Street,Four-Way Intersection,t
60189,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
60190,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,t
60191,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
60192,Curb,Daylight,Urban-Minor Arterial,T-Intersection,t
60193,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,t
60194,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60195,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,t
60196,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60197,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60198,Tree (Standing Only),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60199,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60200,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60201,Pedalcyclist,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
60202,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
60203,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Four-Way Intersection,f
60204,Embankment,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60205,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60206,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60207,Rollover/Overturn,Daylight,Rural-Minor Arterial,Not an Intersection,f
60208,Ditch,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60209,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
60210,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
60211,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,t
60212,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60213,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60214,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
60215,Working Motor Vehicle ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60216,Rollover/Overturn,Dark - Lighted,Rural-Minor Collector,Not an Intersection,t
60217,Embankment,Daylight,Rural-Major Collector,Not an Intersection,t
60218,Railway Vehicle,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60219,Guardrail End,Dawn,Rural-Principal Arterial-Interstate,Not an Intersection,f
60220,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,t
60221,Traffic Sign Support ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60222,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60223,Fence,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60224,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60225,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60226,Fence,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
60227,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
60228,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60229,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,f
60230,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
60231,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
60232,Live Animal,Daylight,Rural-Minor Arterial,Not an Intersection,f
60233,Live Animal,Daylight,Rural-Minor Arterial,Not an Intersection,f
60234,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,t
60235,Embankment,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,f
60236,Rollover/Overturn,Dark - Lighted,Rural-Major Collector,Not an Intersection,t
60237,Rollover/Overturn,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60238,Rollover/Overturn,Dusk,Rural-Major Collector,Not an Intersection,t
60239,"Other Post, Other Pole or Other Supports",Unknown,Rural-Minor Arterial,Not an Intersection,t
60240,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
60241,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60242,Ditch,Unknown,Rural-Major Collector,Not an Intersection,f
60243,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,T-Intersection,f
60244,Rollover/Overturn,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
60245,Pedestrian,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
60246,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
60247,Working Motor Vehicle ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60248,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60249,Pedestrian,Dark - Not Lighted,Urban-Collector,T-Intersection,f
60250,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60251,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,t
60252,Live Animal,Daylight,Rural-Minor Collector,Not an Intersection,f
60254,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60255,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
60256,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
60257,Embankment,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60258,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,f
60259,Curb,Dawn,Urban-Minor Arterial,Not an Intersection,f
60260,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
60261,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60262,Rollover/Overturn,Daylight,Rural-Minor Collector,Not an Intersection,f
60263,Embankment,Daylight,Rural-Minor Collector,Not an Intersection,f
60264,Rollover/Overturn,Dawn,Rural-Minor Arterial,Not an Intersection,f
60265,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60266,Rollover/Overturn,Daylight,Rural-Minor Arterial,Not an Intersection,t
60267,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
60268,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
60269,Pedestrian,Dark - Unknown Lighting,Urban-Other Principal Arterial,Not an Intersection,f
60270,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60271,Fence,Daylight,Rural-Minor Arterial,Not an Intersection,t
60272,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
60273,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
60274,Building,Daylight,Rural-Minor Arterial,Not an Intersection,f
60275,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,t
60276,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
60277,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
60278,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
60279,Embankment,Daylight,Rural-Minor Collector,Not an Intersection,t
60280,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,T-Intersection,f
60281,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60282,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
60283,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60284,Ditch,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
60285,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Collector,Four-Way Intersection,f
60286,Mail Box,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60287,Railway Vehicle,Daylight,Rural-Local Road or Street,Not an Intersection,f
60288,Ditch,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60289,Traffic Sign Support ,Dark - Not Lighted,Rural-Major Collector,Y-Intersection,t
60290,Embankment,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60291,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60292,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60293,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
60294,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60295,Tree (Standing Only),Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
60296,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Not an Intersection,f
60297,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60298,Culvert,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
60299,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
60300,Impact Attenuator/Crash Cushion,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
60301,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
60302,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60303,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
60304,Pedestrian,Dark - Lighted,Rural-Major Collector,Not an Intersection,t
60305,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
60306,Rollover/Overturn,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
60307,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,t
60308,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
60309,Utility Pole/Light Support,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
60310,Pedestrian,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60311,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
60312,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Not an Intersection,f
60313,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Four-Way Intersection,t
60314,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
60315,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
60316,Utility Pole/Light Support,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
60317,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60318,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
60319,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
60320,Utility Pole/Light Support,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
60321,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,f
60322,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60323,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,T-Intersection,f
