detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
69824,Curb,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
69825,Rollover/Overturn,Daylight,Rural-Minor Arterial,Not an Intersection,f
69826,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
69827,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
69828,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,t
69829,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
69830,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
69831,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
69832,Curb,Dusk,Urban-Other Principal Arterial,Not an Intersection,t
69833,Curb,Dark - Lighted,Urban-Local Road or Street,T-Intersection,t
69834,"Other Post, Other Pole or Other Supports",Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
69835,Fell/Jumped from Vehicle,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
69836,Rollover/Overturn,Dark - Lighted,Rural-Local Road or Street,T-Intersection,t
69837,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69838,Other Fixed Object,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69839,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
69840,Guardrail Face,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
69841,Traffic Sign Support ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
69842,Guardrail Face,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
69843,Rollover/Overturn,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69844,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
69845,Pedalcyclist,Daylight,Urban-Local Road or Street,Not an Intersection,f
69846,Motor Vehicle In-Transport ,Dawn,Rural-Principal Arterial-Other,Not an Intersection,f
69847,Fell/Jumped from Vehicle,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
69848,Pedestrian,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
69849,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
69850,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
69851,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,f
69852,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
69853,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
69854,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69855,Tree (Standing Only),Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
69856,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
69857,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
69858,Rollover/Overturn,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
69859,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
69860,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
69861,Other Object (not fixed),Daylight,Rural-Local Road or Street,Not an Intersection,f
69862,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69863,Tree (Standing Only),Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
69864,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
69865,Ditch,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
69866,Building,Daylight,Rural-Local Road or Street,T-Intersection,f
69867,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
69868,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,t
69869,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
69870,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
69871,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
69872,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
69873,Pedestrian,Daylight,Rural-Minor Arterial,Not an Intersection,f
69874,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
69875,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
69876,Shrubbery,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
69877,Guardrail Face,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
69878,Pedestrian,Dusk,Urban-Other Principal Arterial,Not an Intersection,f
69879,Tree (Standing Only),Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
69880,Rollover/Overturn,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
69881,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
69882,Motor Vehicle In-Transport ,Dawn,Rural-Local Road or Street,Not an Intersection,f
69883,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
69884,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
69885,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
69886,Rollover/Overturn,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
69887,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
69888,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
69889,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
69890,"Other Post, Other Pole or Other Supports",Dawn,Rural-Local Road or Street,Not an Intersection,f
69891,Fell/Jumped from Vehicle,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,t
69892,Mail Box,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
69893,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
69894,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
69895,Pedalcyclist,Daylight,Rural-Local Road or Street,Not an Intersection,t
69896,Rollover/Overturn,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
69897,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
69898,Pedestrian,Dark - Lighted,Rural-Local Road or Street,Four-Way Intersection,f
69899,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
69900,Pedestrian,Dark - Lighted,Rural-Local Road or Street,T-Intersection,f
69901,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69902,Motor Vehicle In-Transport ,Dusk,Urban-Other Principal Arterial,Not an Intersection,f
69903,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
69904,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,t
69905,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
69906,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
69907,Rollover/Overturn,Daylight,Urban-Minor Arterial,Not an Intersection,t
69908,Tree (Standing Only),Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
69909,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
69910,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,t
69911,Rollover/Overturn,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
69912,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69913,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69914,Fence,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
69915,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
69916,Embankment,Dark - Not Lighted,Urban-Local Road or Street,T-Intersection,t
69917,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
69918,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
69919,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
69920,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
69921,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,T-Intersection,t
69922,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
69923,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
69924,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
69925,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
69926,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
69927,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
69928,Embankment,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
69929,Building,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
69930,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69931,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Four-Way Intersection,f
69932,Pedalcyclist,Daylight,Rural-Local Road or Street,Not an Intersection,f
69933,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Minor Arterial,Four-Way Intersection,t
69934,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
69935,Bridge Pier or Support,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
69936,Guardrail Face,Daylight,Rural-Local Road or Street,Not an Intersection,t
69937,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
69938,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
69939,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
69940,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
69941,Utility Pole/Light Support,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
69942,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
69943,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
69944,Embankment,Unknown,Rural-Local Road or Street,T-Intersection,f
69945,Pedestrian,Dawn,Urban-Local Road or Street,Four-Way Intersection,t
69946,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
69947,Guardrail Face,Daylight,Rural-Local Road or Street,T-Intersection,f
69948,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
69949,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
69950,Pedestrian,Daylight,Urban-Minor Arterial,T-Intersection,f
69951,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
69952,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69953,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
69954,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
69955,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
69956,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
69957,Tree (Standing Only),Dark - Lighted,Urban-Local Road or Street,T-Intersection,t
69958,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
69959,Other Fixed Object,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
69960,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
69961,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
69962,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
69963,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,t
69964,Pedalcyclist,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
69965,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Local Road or Street,T-Intersection,t
69966,Parked Motor Vehicle ,Daylight,Urban-Local Road or Street,Not an Intersection,f
69967,Pedestrian,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
69968,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
69969,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69970,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
69971,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
69972,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
69973,Pedestrian,Dark - Lighted,Urban-Local Road or Street,T-Intersection,f
69974,Traffic Sign Support ,Dawn,Urban-Local Road or Street,Not an Intersection,t
69975,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
69976,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
69977,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
69978,Rollover/Overturn,Dawn,Urban-Local Road or Street,Not an Intersection,f
69979,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
69980,Pedalcyclist,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
69981,Pedestrian,Dark - Lighted,Urban-Local Road or Street,T-Intersection,f
69982,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
69983,Traffic Sign Support ,Daylight,Rural-Local Road or Street,Not an Intersection,f
69984,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
69985,Rollover/Overturn,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
69986,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
69987,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
69988,Pedalcyclist,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
69989,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
69990,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,T-Intersection,t
69991,Pedestrian,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
69992,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
69993,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69994,Railway Vehicle,Dusk,Urban-Local Road or Street,Not an Intersection,f
69995,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69996,Utility Pole/Light Support,Daylight,Urban-Local Road or Street,Not an Intersection,f
69997,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
69998,Motor Vehicle In-Transport ,Dawn,Rural-Minor Arterial,Not an Intersection,f
69999,Pedalcyclist,Dawn,Rural-Local Road or Street,Not an Intersection,f
70000,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
70001,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
70002,Mail Box,Daylight,Urban-Local Road or Street,Not an Intersection,f
70003,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
70004,Pedestrian,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
70005,Mail Box,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,f
70006,Curb,Daylight,Urban-Local Road or Street,Y-Intersection,t
70007,Utility Pole/Light Support,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
70008,Tree (Standing Only),Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
70009,Concrete Traffic Barrier,Dark - Not Lighted,Urban-Local Road or Street,T-Intersection,t
70010,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
70011,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
70012,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
70013,Tree (Standing Only),Dusk,Rural-Local Road or Street,Not an Intersection,f
70014,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
70015,"Other Post, Other Pole or Other Supports",Dusk,Urban-Local Road or Street,T-Intersection,f
70016,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Local Road or Street,T-Intersection,f
70017,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
70018,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
70019,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
70020,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
70021,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
70022,Curb,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,t
70023,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
70024,Motor Vehicle In-Transport ,Dusk,Urban-Local Road or Street,Not an Intersection,f
70025,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
70026,Rollover/Overturn,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
70027,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
70028,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
70029,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
70030,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
70031,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
70032,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
70033,Pedalcyclist,Dawn,Urban-Local Road or Street,Four-Way Intersection,f
70034,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
70035,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
70036,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
70037,Fell/Jumped from Vehicle,Daylight,Urban-Other Principal Arterial,T-Intersection,f
70038,Rollover/Overturn,Daylight,Urban-Local Road or Street,Not an Intersection,f
70039,Pedalcyclist,Daylight,Urban-Local Road or Street,Not an Intersection,f
70040,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
70041,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
70043,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
70044,Bridge Pier or Support,Daylight,Rural-Local Road or Street,Not an Intersection,f
70045,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
70046,Fire Hydrant,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,t
70047,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Local Road or Street,Four-Way Intersection,f
70048,Other Object (not fixed),Daylight,Urban-Local Road or Street,Not an Intersection,f
70049,Pedestrian,Dark - Lighted,Urban-Local Road or Street,T-Intersection,f
70050,Pedalcyclist,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
70051,Pedalcyclist,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
70052,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
70053,Wall,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
70054,Fence,Dusk,Urban-Local Road or Street,Not an Intersection,f
70055,Curb,Daylight,Urban-Local Road or Street,Not an Intersection,t
70056,Traffic Sign Support ,Daylight,Urban-Minor Arterial,Not an Intersection,t
70057,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
70058,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
70059,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
70060,Other Object (not fixed),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
70061,Railway Vehicle,Daylight,Rural-Minor Arterial,Not an Intersection,f
70062,Live Animal,Daylight,Rural-Minor Collector,Not an Intersection,f
70063,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
70064,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
70065,Fence,Daylight,Rural-Minor Arterial,Not an Intersection,f
70066,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
70067,Traffic Sign Support ,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
70068,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
70069,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
70070,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
70071,Tree (Standing Only),Daylight,Rural-Minor Collector,Not an Intersection,t
70072,Pedestrian,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
70073,Motor Vehicle In-Transport ,Daylight,Urban-Collector,T-Intersection,f
70074,Pedestrian,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
70075,Rollover/Overturn,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
70076,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,f
70077,Ditch,Daylight,Urban-Local Road or Street,Not an Intersection,f
70078,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
70079,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Local Road or Street,T-Intersection,f
70080,Embankment,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
70081,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
70082,Parked Motor Vehicle ,Dusk,Urban-Principal Arterial-Interstate,Not an Intersection,f
70083,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
70084,Tree (Standing Only),Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
70085,Pedestrian,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,f
70086,Embankment,Daylight,Rural-Local Road or Street,Not an Intersection,f
70087,Rollover/Overturn,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
70088,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,T-Intersection,f
70089,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
70090,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
70091,Traffic Sign Support ,Daylight,Rural-Minor Collector,Not an Intersection,f
70092,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
70093,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
70094,Traffic Sign Support ,Daylight,Rural-Minor Arterial,Not an Intersection,f
70095,Pedestrian,Dusk,Urban-Minor Arterial,Not an Intersection,f
70096,Pedestrian,Dark - Not Lighted,Urban-Collector,Not an Intersection,f
70097,Parked Motor Vehicle ,Dark - Not Lighted,Urban-Local Road or Street,T-Intersection,f
70098,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
70099,Culvert,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
70100,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,T-Intersection,f
70101,Motor Vehicle In-Transport ,Dusk,Urban-Minor Arterial,Not an Intersection,f
70102,Mail Box,Dark - Lighted,Urban-Collector,Not an Intersection,t
70103,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
70104,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
70105,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
70106,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Collector,T-Intersection,f
70107,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,t
70108,Mail Box,Daylight,Rural-Major Collector,Not an Intersection,f
70109,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
70110,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
70111,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
70112,Mail Box,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
70113,Tree (Standing Only),Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
70114,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
70115,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
70116,Pedalcyclist,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
70117,Ditch,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
70118,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
70119,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
70120,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
70121,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
70122,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
70123,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
70124,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
70125,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
70126,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
70127,Embankment,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
70128,Pedestrian,Dark - Lighted,Rural-Principal Arterial-Other,Four-Way Intersection,f
70129,Bridge Rail (Includes parapet),Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
70130,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
70131,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
70132,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
70133,Tree (Standing Only),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
70134,Embankment,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
70135,Ditch,Daylight,Rural-Minor Collector,Not an Intersection,t
70136,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
70137,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Four-Way Intersection,t
70138,Mail Box,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
70139,Tree (Standing Only),Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
