detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
51313,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51385,Ground,Daylight,Rural-Major Collector,Not an Intersection,t
51314,Utility Pole/Light Support,Dark - Lighted,Rural-Major Collector,Not an Intersection,t
51315,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,t
51316,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Four-Way Intersection,f
51317,Embankment,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
51318,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
51319,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51320,Bridge Rail (Includes parapet),Dark - Lighted,Rural-Major Collector,Not an Intersection,f
51321,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
51322,Embankment,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51323,Embankment,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51324,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,t
51325,Ditch,Daylight,Rural-Major Collector,Not an Intersection,f
51326,Pedestrian,Daylight,Rural-Major Collector,Four-Way Intersection,f
51327,Guardrail Face,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51328,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51329,Tree (Standing Only),Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51330,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,T-Intersection,f
51331,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51332,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
51333,Embankment,Daylight,Urban-Local Road or Street,Not an Intersection,f
51334,Embankment,Daylight,Rural-Minor Arterial,T-Intersection,f
51335,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
51336,Ditch,Dark - Not Lighted,Urban-Collector,Not an Intersection,f
51337,Fence,Daylight,Urban-Minor Arterial,Not an Intersection,f
51338,Embankment,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
51339,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51340,Rollover/Overturn,Daylight,Rural-Minor Arterial,Not an Intersection,f
51341,Rollover/Overturn,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
51342,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,t
51343,Ditch,Dark - Lighted,Rural-Major Collector,Not an Intersection,t
51344,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
51345,Other Fixed Object,Dawn,Rural-Major Collector,T-Intersection,f
51346,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
51347,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51348,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51349,Pedestrian,Dark - Not Lighted,Rural-Major Collector,T-Intersection,t
51350,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
51351,Guardrail Face,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
51352,Embankment,Daylight,Urban-Minor Arterial,Not an Intersection,f
51353,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51354,Culvert,Daylight,Rural-Major Collector,Not an Intersection,f
51355,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
51356,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,T-Intersection,t
51357,Railway Vehicle,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
51358,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
51359,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
51360,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
51361,Tree (Standing Only),Dark - Lighted,Urban-Collector,Not an Intersection,t
51362,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,T-Intersection,f
51363,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
51364,Embankment,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51365,Wall,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
51366,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51367,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
51368,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51369,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
51370,Guardrail Face,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
51371,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,f
51372,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,f
51373,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51374,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
51375,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51376,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51377,Curb,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
51378,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
51379,Bridge Pier or Support,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
51380,Ground,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51381,"Other Post, Other Pole or Other Supports",Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
51382,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
51383,Embankment,Daylight,Rural-Major Collector,Not an Intersection,f
51384,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
51386,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
51387,Guardrail Face,Dark - Not Lighted,Urban-Collector,Not an Intersection,f
51388,Fence,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
51389,Ditch,Daylight,Rural-Major Collector,Not an Intersection,f
51390,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
51391,Guardrail Face,Daylight,Rural-Major Collector,Not an Intersection,f
51392,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
51393,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
51394,Guardrail End,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
51395,Tree (Standing Only),Daylight,Urban-Other Principal Arterial,Not an Intersection,f
51396,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
51397,Traffic Sign Support ,Daylight,Rural-Major Collector,Not an Intersection,t
51398,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
51399,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
51400,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51401,Pedestrian,Dusk,Rural-Local Road or Street,Not an Intersection,f
51402,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
51403,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,t
51404,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
51405,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
51406,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,T-Intersection,f
51407,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51408,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
51409,Traffic Sign Support ,Daylight,Rural-Major Collector,Not an Intersection,f
51410,Cable Barrier,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
51411,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
51412,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
51413,Rollover/Overturn,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
51414,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
51415,Mail Box,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
51416,Embankment,Daylight,Rural-Local Road or Street,Not an Intersection,f
51417,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51418,Embankment,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
51419,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,t
51420,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
51421,Ditch,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
51422,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
51423,Embankment,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
51424,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
51425,Embankment,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51426,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51427,Ground,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51428,Culvert,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51429,Embankment,Daylight,Rural-Local Road or Street,Not an Intersection,f
51430,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
51431,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
51432,Utility Pole/Light Support,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
51433,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
51434,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51435,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51436,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51437,Embankment,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
51438,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
51439,Traffic Sign Support ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51440,Utility Pole/Light Support,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
51441,Tree (Standing Only),Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
51442,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
51443,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
51444,Guardrail Face,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
51445,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
51446,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
51447,Embankment,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
51448,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
51449,Culvert,Daylight,Rural-Major Collector,Not an Intersection,f
51450,Ground,Daylight,Rural-Major Collector,Not an Intersection,f
51451,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51452,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51453,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
51454,Rollover/Overturn,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
51455,Other Fixed Object,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51663,Fence,Daylight,Rural-Local Road or Street,T-Intersection,f
51456,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51457,Pedestrian,Dark - Not Lighted,Urban-Collector,Not an Intersection,f
51458,Embankment,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
51459,Pedestrian,Dark - Lighted,Urban-Collector,T-Intersection,f
51460,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
51461,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
51462,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
51463,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
51464,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
51465,Curb,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
51466,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
51467,Motor Vehicle In-Transport ,Dusk,Rural-Principal Arterial-Other,T-Intersection,f
51468,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
51469,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51470,Guardrail Face,Daylight,Rural-Local Road or Street,Not an Intersection,f
51471,Pedestrian,Daylight,Rural-Major Collector,Not an Intersection,f
51472,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,T-Intersection,f
51473,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,t
51474,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51475,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
51476,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
51477,Impact Attenuator/Crash Cushion,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
51478,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
51479,Ditch,Daylight,Rural-Major Collector,Not an Intersection,f
51480,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
51481,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
51482,Concrete Traffic Barrier,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
51483,Embankment,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
51484,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
51485,Railway Vehicle,Daylight,Urban-Local Road or Street,Not an Intersection,f
51486,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51487,Curb,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
51488,Traffic Sign Support ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
51489,Ground,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51490,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
51491,Guardrail Face,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
51492,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
51493,Embankment,Daylight,Rural-Major Collector,Not an Intersection,f
51494,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
51495,Utility Pole/Light Support,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
51496,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
51497,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
51498,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51499,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
51500,Traffic Sign Support ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51501,Ground,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51502,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
51503,Utility Pole/Light Support,Dark - Not Lighted,Urban-Other Principal Arterial,T-Intersection,t
51504,Embankment,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
51505,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
51506,Guardrail Face,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
51507,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
51508,Utility Pole/Light Support,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
51509,Guardrail End,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
51510,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
51511,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
51512,Ground,Daylight,Rural-Local Road or Street,Not an Intersection,t
51513,Ditch,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
51514,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51515,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,T-Intersection,f
51516,Parked Motor Vehicle ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
51517,Parked Motor Vehicle ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
51518,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
51519,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
51520,Bridge Pier or Support,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
51521,Guardrail Face,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
51522,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51523,Fence,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
52357,Guardrail Face,Daylight,Rural-Local Road or Street,T-Intersection,f
51524,Other Object (not fixed),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,t
51525,Culvert,Daylight,Rural-Major Collector,Not an Intersection,t
51526,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
51527,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,t
51528,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51529,Utility Pole/Light Support,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
51530,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,t
51531,Utility Pole/Light Support,Daylight,Rural-Minor Arterial,Not an Intersection,f
51532,Ground,Daylight,Rural-Minor Arterial,Not an Intersection,f
51533,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,t
51534,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
51535,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,T-Intersection,f
51536,Traffic Sign Support ,Daylight,Urban-Local Road or Street,Not an Intersection,f
51537,Embankment,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
51538,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
51539,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,t
51540,Concrete Traffic Barrier,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
51541,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
51542,Other Object (not fixed),Daylight,Rural-Major Collector,Not an Intersection,f
51543,Curb,Daylight,Urban-Minor Arterial,Not an Intersection,t
51544,Embankment,Daylight,Rural-Major Collector,Not an Intersection,f
51545,Other Fixed Object,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
51546,Embankment,Daylight,Rural-Major Collector,Not an Intersection,f
51547,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51548,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
51549,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
51550,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
51551,Pedestrian,Daylight,Rural-Major Collector,Not an Intersection,f
51552,Rollover/Overturn,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
51553,Cable Barrier,Dawn,Rural-Principal Arterial-Interstate,Not an Intersection,f
51554,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
51555,Culvert,Daylight,Rural-Minor Arterial,Not an Intersection,t
51556,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51557,Fence,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51558,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
51559,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
51560,Ditch,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
51561,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
51562,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
51563,Tree (Standing Only),Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
51564,Tree (Standing Only),Daylight,Urban-Minor Arterial,Not an Intersection,f
51565,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
51566,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51567,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,t
51568,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
51569,Guardrail Face,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51570,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
51571,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
51572,Tree (Standing Only),Dark - Lighted,Urban-Collector,Not an Intersection,t
51573,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
51574,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
51575,Concrete Traffic Barrier,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
51576,Traffic Sign Support ,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
51577,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51578,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
51579,Traffic Sign Support ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
51580,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
51581,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,t
51582,Other Fixed Object,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
51583,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
51584,Embankment,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
51585,Ground,Daylight,Rural-Major Collector,Not an Intersection,f
51586,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51587,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
51588,Rollover/Overturn,Daylight,Rural-Minor Arterial,Not an Intersection,f
51589,"Other Post, Other Pole or Other Supports",Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
51590,Embankment,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
51591,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
51592,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
52428,Pedestrian,Dawn,Urban-Minor Arterial,Four-Way Intersection,f
51593,Guardrail Face,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
51594,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51595,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
51596,Parked Motor Vehicle ,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
51597,Ridden Animal or Animal Drawn Conveyance,Daylight,Rural-Major Collector,Not an Intersection,f
51598,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
51599,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
51600,Traffic Sign Support ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
51601,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
51602,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
51603,Ground,Daylight,Rural-Major Collector,Not an Intersection,t
51604,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
51605,Curb,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
51606,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
51607,Other Non-Collision,Daylight,Rural-Major Collector,Not an Intersection,f
51608,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
51609,Traffic Sign Support ,Daylight,Rural-Major Collector,Not an Intersection,t
51610,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,f
51611,Traffic Sign Support ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51612,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
51613,Motor Vehicle In-Transport ,Dark - Unknown Lighting,Urban-Collector,Four-Way Intersection,t
51614,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
51615,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,t
51616,Embankment,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51617,Traffic Sign Support ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
51618,Ditch,Daylight,Rural-Major Collector,Not an Intersection,f
51619,Ground,Dark - Not Lighted,Urban-Collector,Not an Intersection,f
51620,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,t
51621,Fence,Unknown,Rural-Minor Collector,Not an Intersection,f
51622,Embankment,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
51623,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
51624,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,f
51625,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
51626,Embankment,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
51627,Tree (Standing Only),Daylight,Urban-Minor Arterial,Not an Intersection,f
