detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
7407,Concrete Traffic Barrier,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
7408,Pedestrian,Daylight,Urban-Local Road or Street,T-Intersection,f
7409,Ditch,Dusk,Urban-Collector,Not an Intersection,t
7410,"Other Post, Other Pole or Other Supports",Dark - Not Lighted,Rural-Unknown Rural,Not an Intersection,t
7411,Embankment,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
7412,Embankment,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
7413,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
7414,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
7415,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
7416,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
7417,Utility Pole/Light Support,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
7418,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
7419,Tree (Standing Only),Daylight,Rural-Minor Collector,Not an Intersection,f
7420,Guardrail Face,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
7421,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
7422,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
7423,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
7424,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
7425,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
7426,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
7427,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
7428,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
7429,Embankment,Dark - Not Lighted,Rural-Minor Collector,T-Intersection,t
7430,Guardrail End,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
7431,Curb,Daylight,Urban-Minor Arterial,Not an Intersection,f
7432,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
7433,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
7434,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
7435,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
7436,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
7437,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Unknown,f
7438,Cable Barrier,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
7439,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Y-Intersection,f
7440,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
7441,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
7442,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
7443,Pedestrian,Dark - Not Lighted,Urban-Collector,Not an Intersection,f
7444,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
7445,Curb,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
7446,Tree (Standing Only),Dawn,Urban-Collector,Not an Intersection,f
7447,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
7448,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
7449,Pedalcyclist,Daylight,Urban-Local Road or Street,Not an Intersection,f
7450,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
7451,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,T-Intersection,f
7452,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
7453,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
7454,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
7455,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
7456,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
7457,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
7458,Pedestrian,Dark - Lighted,Urban-Collector,Four-Way Intersection,f
7459,Motor Vehicle In-Transport ,Dawn,Urban-Minor Arterial,Four-Way Intersection,f
7460,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,T-Intersection,f
7461,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
7462,Thrown or Falling Object,Daylight,Urban-Local Road or Street,Not an Intersection,f
7463,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
7464,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
7465,Motor Vehicle In-Transport ,Dusk,Rural-Unknown Rural,Not an Intersection,t
7466,Live Animal,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
7467,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
7468,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,T-Intersection,t
7469,Culvert,Daylight,Rural-Minor Arterial,Not an Intersection,f
7470,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
7471,Curb,Dark - Not Lighted,Rural-Unknown Rural,Not an Intersection,f
7472,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
7473,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
7474,Other Fixed Object,Daylight,Urban-Local Road or Street,Not an Intersection,f
7475,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,T-Intersection,f
7476,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
7477,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Unknown Rural,T-Intersection,f
7478,"Other Post, Other Pole or Other Supports",Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
7479,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
7480,Pedestrian,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
7481,Concrete Traffic Barrier,Dark - Unknown Lighting,Urban-Principal Arterial-Interstate,Not an Intersection,f
7482,Embankment,Daylight,Rural-Major Collector,Not an Intersection,f
7483,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
7484,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Four-Way Intersection,f
7485,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Not an Intersection,f
7486,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
7487,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
7488,Embankment,Daylight,Rural-Major Collector,Not an Intersection,f
7489,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,t
7490,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Not an Intersection,f
7491,Traffic Sign Support ,Dark - Not Lighted,Urban-Local Road or Street,T-Intersection,t
7492,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
7493,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
7494,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Other,T-Intersection,f
7495,Utility Pole/Light Support,Dawn,Rural-Local Road or Street,Not an Intersection,t
7496,Embankment,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
7497,Other Object (not fixed),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
7498,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,T-Intersection,f
7499,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
7500,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Four-Way Intersection,f
7501,Live Animal,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
7502,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
7503,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
7504,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
7505,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
7506,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
7507,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
7508,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
7509,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,t
7510,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
7511,Pedalcyclist,Daylight,Rural-Major Collector,Not an Intersection,f
7512,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Four-Way Intersection,f
7513,Parked Motor Vehicle ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
7514,Embankment,Dusk,Urban-Collector,Not an Intersection,t
7515,Embankment,Daylight,Rural-Minor Collector,Not an Intersection,f
7516,Tree (Standing Only),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
7517,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Four-Way Intersection,t
7518,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
7519,Ditch,Daylight,Rural-Minor Collector,Not an Intersection,t
7520,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
7521,Fence,Daylight,Rural-Minor Arterial,Not an Intersection,f
7522,Pedestrian,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
7523,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
7524,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Unknown,f
7525,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Unknown,f
7526,Culvert,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
7527,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
7528,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
7529,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,t
7530,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,f
7531,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
7532,Other Fixed Object,Daylight,Rural-Local Road or Street,Not an Intersection,t
7533,Ditch,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
7534,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
7535,Embankment,Dark - Not Lighted,Rural-Local Road or Street,T-Intersection,f
7536,Pedestrian,Dusk,Urban-Other Principal Arterial,Unknown,f
7537,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
7538,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
7539,Ditch,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
7540,Pedestrian,Daylight,Rural-Major Collector,Not an Intersection,f
7541,Embankment,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
7542,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
7543,Tree (Standing Only),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
7544,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
7545,Embankment,Daylight,Rural-Major Collector,Not an Intersection,f
7546,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
7547,Embankment,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
7548,Tree (Standing Only),Daylight,Rural-Major Collector,T-Intersection,f
7549,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
7550,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
7551,Ditch,Daylight,Rural-Minor Arterial,Not an Intersection,f
7552,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
7553,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
7554,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
7555,Utility Pole/Light Support,Dark - Not Lighted,Urban-Local Road or Street,T-Intersection,t
7556,Embankment,Daylight,Rural-Major Collector,T-Intersection,f
7557,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,f
7558,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
7559,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
7560,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
7561,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
7562,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
7563,Guardrail Face,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
7564,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
7565,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
7566,Tree (Standing Only),Daylight,Urban-Minor Arterial,T-Intersection,f
7567,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
7568,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
7569,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
7570,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
7571,Ditch,Daylight,Rural-Minor Arterial,Not an Intersection,t
7572,Culvert,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
7573,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
7574,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
7575,Ditch,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
7576,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
7577,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
7578,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,t
7579,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
7580,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
7581,Embankment,Daylight,Urban-Minor Arterial,Not an Intersection,t
7582,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
7583,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
7584,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
7585,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Four-Way Intersection,f
7586,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,f
7587,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
7588,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
7589,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
7590,Motor Vehicle In-Transport ,Dusk,Urban-Minor Arterial,Four-Way Intersection,t
7591,Rollover/Overturn,Daylight,Urban-Minor Arterial,Four-Way Intersection,t
7592,Mail Box,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
7593,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,f
7594,"Other Post, Other Pole or Other Supports",Daylight,Rural-Minor Arterial,Not an Intersection,f
7595,Other Fixed Object,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
7596,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,t
7597,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
7598,Tree (Standing Only),Daylight,Rural-Minor Arterial,Not an Intersection,f
7599,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
7600,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,f
7601,Guardrail Face,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
7602,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
7603,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,T-Intersection,f
7604,Pedestrian,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
7605,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Unknown,f
7606,Fell/Jumped from Vehicle,Dark - Not Lighted,Rural-Principal Arterial-Other,Four-Way Intersection,t
7607,Tree (Standing Only),Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
7608,Pedestrian,Dark - Lighted,Urban-Local Road or Street,T-Intersection,f
7609,Tree (Standing Only),Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
7610,"Other Post, Other Pole or Other Supports",Daylight,Rural-Minor Arterial,Not an Intersection,f
7611,Guardrail Face,Daylight,Rural-Minor Arterial,Not an Intersection,f
7612,Mail Box,Daylight,Urban-Local Road or Street,Not an Intersection,f
7613,Traffic Sign Support ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
7614,Culvert,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
7615,Curb,Daylight,Urban-Local Road or Street,Not an Intersection,f
7616,Rollover/Overturn,Dark - Unknown Lighting,Rural-Unknown Rural,Not an Intersection,t
7617,Tree (Standing Only),Daylight,Urban-Local Road or Street,T-Intersection,f
7618,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,f
7620,Parked Motor Vehicle ,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
7621,Guardrail End,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
7622,Pedestrian,Daylight,Urban-Collector,Four-Way Intersection,f
7623,Pedestrian,Daylight,Urban-Collector,Not an Intersection,t
7624,Pedestrian,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,T-Intersection,f
7625,Guardrail Face,Daylight,Rural-Major Collector,Not an Intersection,f
7626,Pedestrian,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
7627,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
7628,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
7629,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
7630,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,T-Intersection,f
7631,Curb,Daylight,Urban-Collector,Not an Intersection,t
7632,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Collector,"Five Point, or More",f
7633,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
7634,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
7635,Tree (Standing Only),Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
7636,Fence,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
7637,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
7638,Pedestrian,Dawn,Urban-Local Road or Street,Not an Intersection,f
7639,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
7640,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
7641,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
7642,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
7643,Concrete Traffic Barrier,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
7644,Utility Pole/Light Support,Daylight,Urban-Collector,Not an Intersection,f
7645,Utility Pole/Light Support,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
7646,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
7647,Motor Vehicle In-Transport ,Dusk,Urban-Other Principal Arterial,Not an Intersection,f
7648,Traffic Sign Support ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
7649,Pedestrian,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,f
7650,Traffic Sign Support ,Dark - Lighted,Rural-Major Collector,Not an Intersection,t
7651,Parked Motor Vehicle ,Dark - Lighted,Urban-Collector,Not an Intersection,t
7652,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
7653,Embankment,Dark - Lighted,Urban-Other Principal Arterial,Y-Intersection,t
7654,Rollover/Overturn,Daylight,Urban-Collector,Not an Intersection,f
7655,Guardrail Face,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
7656,Live Animal,Dawn,Rural-Minor Arterial,Not an Intersection,f
7657,Guardrail Face,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
7658,Curb,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
7659,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
7660,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
7661,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,t
7662,Traffic Sign Support ,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
7663,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Collector,Four-Way Intersection,t
7664,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Other,T-Intersection,f
7665,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
7666,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
7667,Motor Vehicle In-Transport ,Dark - Unknown Lighting,Urban-Collector,Not an Intersection,t
7668,Motor Vehicle In-Transport ,Dusk,Urban-Collector,T-Intersection,t
7669,Embankment,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
7670,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,f
7671,Fell/Jumped from Vehicle,Daylight,Rural-Local Road or Street,Not an Intersection,f
7672,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
7673,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,t
7674,Shrubbery,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
7675,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,t
7676,Motor Vehicle In-Transport ,Dusk,Rural-Minor Collector,Not an Intersection,f
7677,Ground,Dark - Lighted,Rural-Major Collector,Not an Intersection,f
7678,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
7679,Fell/Jumped from Vehicle,Daylight,Rural-Local Road or Street,Not an Intersection,f
7680,Embankment,Other,Urban-Other Principal Arterial,Not an Intersection,t
35240,Fence,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
7681,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
7682,Pedestrian,Dawn,Urban-Minor Arterial,T-Intersection,f
7683,Pedestrian,Dawn,Urban-Minor Arterial,Four-Way Intersection,f
7684,Boulder,Dark - Unknown Lighting,Urban-Other Principal Arterial,Not an Intersection,t
7685,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
7686,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
7687,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
7688,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
7689,Utility Pole/Light Support,Dark - Not Lighted,Rural-Unknown Rural,T-Intersection,t
7690,Boulder,Dark - Unknown Lighting,Urban-Collector,Not an Intersection,t
7691,Embankment,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
7692,Motor Vehicle In-Transport ,Dusk,Rural-Minor Arterial,Not an Intersection,t
7693,Pedestrian,Daylight,Urban-Minor Arterial,T-Intersection,f
7694,Curb,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
7695,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
7696,Pedalcyclist,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
7697,Curb,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
7698,Pedestrian,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
7699,Guardrail Face,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
7700,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
7701,Curb,Dawn,Urban-Collector,Not an Intersection,f
7702,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
7703,Tree (Standing Only),Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
7704,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
7705,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
7706,Concrete Traffic Barrier,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
7707,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
7708,Pedestrian,Daylight,Urban-Collector,Four-Way Intersection,f
7709,Motor Vehicle In-Transport ,Dark - Unknown Lighting,Urban-Collector,Four-Way Intersection,f
7710,Motor Vehicle In-Transport ,Dusk,Urban-Collector,T-Intersection,f
7711,Pedestrian,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
7712,Pedestrian,Dawn,Urban-Minor Arterial,T-Intersection,f
7713,Guardrail Face,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
7714,Pedestrian,Dusk,Urban-Other Principal Arterial,T-Intersection,f
7715,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
7716,Fence,Dark - Unknown Lighting,Rural-Principal Arterial-Other,Not an Intersection,t
7717,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
7718,Pedestrian,Dark - Unknown Lighting,Urban-Other Principal Arterial,T-Intersection,t
7719,Utility Pole/Light Support,Dark - Unknown Lighting,Rural-Minor Arterial,Not an Intersection,t
7720,Parked Motor Vehicle ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
7721,Embankment,Dawn,Urban-Principal Arterial-Interstate,Not an Intersection,f
7722,Embankment,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
